25497,0
25595,1
25659,0
25661,1
25662,0
25703,1
25706,2
25707,1
25716,2
25725,1
25726,2
25731,1
25765,0
25771,1
25778,0
25781,1
25782,0
25913,1
25946,0
25960,1
25968,0
25982,1
26057,0
26058,1
26062,0
26564,1
26565,0
26567,1
26569,0
26588,1
26589,0
26647,2
26650,1
26676,0
26677,1
26679,0
28151,1
28152,0
28194,1
28196,0
30061,1
30065,0
30066,1
30079,0
30083,1
30085,0
30089,1
30093,0
30755,2
30768,1
30769,2
30773,1
30783,0
31068,1
31069,2
31117,1
31138,0
31140,1
31142,2
31145,3
31146,2
31148,3
31150,2
31182,1
31198,2
31199,1
31218,0
31223,1
31224,0
31251,1
31252,2
31253,1
31261,0
32234,1
32239,2
32246,3
32274,2
32279,1
32301,0
33559,1
33562,2
33564,1
33572,3
33576,4
33579,5
33582,4
33594,3
33601,2
33611,1
33625,0
33639,1
33651,2
33656,1
33657,2
33660,1
33724,0
33852,1
33853,0
33855,1
33863,0
34339,4
34340,6
34346,5
34349,4
34354,3
34362,2
34379,1
34406,0
34449,1
34476,0
34477,1
34478,0
35570,1
35571,2
35572,3
35584,2
35586,3
35587,2
35606,1
35633,0
35943,1
35952,0
36729,1
36741,0
36742,1
36749,0
36757,1
36761,0
36773,1
36774,0
36897,1
36899,0
36903,1
36920,0
37043,1
37152,0
37153,1
37154,0
37155,1
37175,0
37708,2
37709,3
37712,4
37715,5
37722,4
37744,3
37745,4
37752,3
37757,2
37760,1
37780,0
38189,1
38195,2
38207,3
38255,2
38294,1
38329,0
38330,1
38340,0
38903,2
38904,5
38905,6
38906,5
38909,4
38911,3
38918,2
38930,1
38938,0
39359,1
39361,0
40111,1
40125,0
41511,1
41521,0
42461,1
42500,0
42501,1
42502,0
42506,1
42507,0
43567,1
43568,0
43600,1
43601,0
43638,1
43642,0
44126,1
44135,2
44149,3
44152,2
44155,1
44166,0
44167,1
44169,0
44175,1
44180,0
45135,1
45137,0
45138,1
45139,0
45157,1
45159,0
45811,1
45812,0
