215372,1
215646,0
217996,1
218031,0
218259,1
218282,0
219377,1
219388,2
219411,3
219423,2
219548,1
219822,2
219936,1
220107,0
220119,1
220164,0
221202,1
221214,0
224990,1
225070,0
225093,1
225230,0
225333,1
225390,0
225401,1
225458,0
225492,1
225504,0
225515,1
225527,0
225572,1
225595,0
225606,1
225721,0
225732,1
225766,0
225835,1
225846,0
225857,1
226040,0
226166,1
226884,0
227341,1
227352,0
227409,1
227421,0
227443,1
227466,0
227489,1
227500,0
227512,1
227957,0
227980,1
228014,0
228025,1
228516,0
228527,1
228550,0
228561,1
229086,0
229098,1
229349,0
229451,1
229611,0
229668,1
229737,0
229771,1
229782,0
229794,1
229816,0
229896,1
229908,0
229942,1
230010,0
230022,1
230147,0
230159,1
230204,0
230216,1
230227,0
230239,1
230250,0
230501,1
230855,0
231996,1
232053,0
232224,1
232235,0
232269,1
232281,0
232703,1
232714,0
233125,1
233137,0
233251,1
233262,0
233274,1
233410,0
233582,1
233639,0
234711,1
235202,2
235259,1
235293,2
235418,1
235715,0
235726,1
235749,0
237084,1
237107,0
237426,1
237438,0
237506,1
237598,0
237643,1
237655,0
237677,1
237700,0
237712,1
237723,0
238043,1
238065,0
238111,1
238202,0
238214,1
238225,0
238237,1
238373,0
238430,1
