hour_index,nu,tau_seconds,lambda,q_cycle,cycles_per_hour
2172,11.8050097395,10,0.0327916937209,2.7061323497e-10,360
2173,11.3762934298,10,0.0316008150827,2.51314706893e-10,360
2174,10.970889809,30,0.0914240817418,2.10350015841e-09,120
2175,11.7865381854,10,0.0327403838484,2.69767028761e-10,360
2176,10.5243529398,30,0.0877029411646,1.9357517068e-09,120
2177,10.8553329531,30,0.0904611079424,2.0594210153e-09,120
2178,10.9373973667,30,0.0911449780559,2.09067643667e-09,120
2179,12.2105509799,10,0.0339181971664,2.8952552371e-10,360
2180,11.4386670953,10,0.0317740752646,2.54078065971e-10,360
2181,11.3972640689,10,0.0316590668582,2.52242089355e-10,360
2182,12.5025842598,10,0.0347294007217,3.0353998878e-10,360
2183,13.714228881,10,0.0380950802251,3.65223841407e-10,360
2184,13.4617663178,10,0.0373937953271,3.51900941106e-10,360
2185,14.6445431962,10,0.040679286656,4.16454915276e-10,360
2186,13.0544909723,10,0.0362624749231,3.30930059971e-10,360
2187,14.362857888,10,0.0398968274667,4.00588115201e-10,360
2188,13.5696583705,10,0.0376934954735,3.57564308356e-10,360
2189,13.5691100531,10,0.0376919723696,3.57535412306e-10,360
2190,12.4186226201,10,0.0344961739448,2.99476806411e-10,360
2191,12.2076601158,10,0.0339101669883,2.89388448835e-10,360
2192,11.9356080164,10,0.0331544667121,2.76633918447e-10,360
2193,11.5561012048,10,0.0321002811245,2.59321787624e-10,360
2194,10.7898216382,30,0.0899151803183,2.03463904391e-09,120
2195,10.6457928415,30,0.0887149403455,1.98068250135e-09,120
2196,10.3528707304,30,0.086273922753,1.87318393954e-09,120
2197,10.0646844986,30,0.0838723708218,1.77035015711e-09,120
2198,9.57911428648,30,0.0798259523873,1.60364986668e-09,120
2199,9.62170411615,30,0.0801808676346,1.61794158626e-09,120
2200,9.37371811436,30,0.0781143176197,1.53561597555e-09,120
2201,9.36147784909,30,0.0780123154091,1.53160815828e-09,120
2202,9.52087166438,30,0.0793405972032,1.5842082306e-09,120
2203,10.5445045884,30,0.0878708715699,1.94317181796e-09,120
2204,12.7103606975,10,0.0353065574931,3.13712688037e-10,360
2205,12.9845301436,10,0.0360681392879,3.27392564177e-10,360
2206,14.0104774178,10,0.0389179928273,3.81173063355e-10,360
2207,14.4673054558,10,0.0401869595994,4.06435501256e-10,360
2208,16.8348426648,10,0.0467634518467,5.50344280432e-10,360
2209,15.2054327247,10,0.0422373131242,4.4896646345e-10,360
2210,17.9087267026,10,0.0497464630628,6.22795909349e-10,360
2211,14.3520252183,10,0.0398667367175,3.99984084675e-10,360
2212,13.3353586169,10,0.0370426628246,3.45323180446e-10,360
2213,10.2608889793,30,0.0855074081609,1.84004659333e-09,120
2214,13.5816204856,10,0.0377267235711,3.58194996406e-10,360
2215,13.1981455262,10,0.0366615153506,3.3825339085e-10,360
2216,14.0987781977,10,0.0391632727714,3.85992876675e-10,360
2217,12.8760068082,10,0.0357666855783,3.21942808845e-10,360
2218,12.2957491964,10,0.0341548588788,2.93579904968e-10,360
2219,13.0821319249,10,0.0363392553468,3.32332934438e-10,360
2220,11.9270073803,10,0.0331305760563,2.76235384842e-10,360
2221,11.439532704,10,0.0317764797334,2.54116521593e-10,360
2222,11.4491166526,10,0.0318031018127,2.54542493514e-10,360
2223,10.5587536682,30,0.0879896139018,1.94842708969e-09,120
2224,11.1761232336,30,0.0931343602797,2.18293702341e-09,120
2225,10.6510358943,30,0.0887586324523,1.98263395398e-09,120
2226,11.0099865535,30,0.0917498879459,2.11851927686e-09,120
2227,11.8351992477,10,0.0328755534657,2.71999108763e-10,360
2228,12.9205047974,10,0.0358902911039,3.24171848022e-10,360
2229,14.0716325326,10,0.039087868146,3.84507932934e-10,360
2230,12.9933133053,10,0.036092536959,3.27835632093e-10,360
2231,13.9439748518,10,0.0387332634773,3.77563075642e-10,360
2232,15.6611086037,10,0.0435030794547,4.76278893495e-10,360
2233,13.4530569641,10,0.037369602678,3.51445749972e-10,360
2234,13.6593450518,10,0.0379426251438,3.62306466513e-10,360
2235,13.3904173335,10,0.0371956037042,3.48180591635e-10,360
2236,13.101059497,10,0.0363918319361,3.33295286153e-10,360
2237,12.5160936922,10,0.0347669269229,3.04196312036e-10,360
2238,13.0285434632,10,0.0361903985088,3.29615833768e-10,360
2239,12.3150701752,10,0.0342085282645,2.94503265978e-10,360
2240,12.4879589339,10,0.0346887748164,3.02830251558e-10,360
2241,11.8022414635,10,0.0327840040653,2.70486332187e-10,360
2242,11.7009258824,10,0.0325025718954,2.6586232004e-10,360
2243,12.1071486076,10,0.0336309683545,2.84642719332e-10,360
2244,11.3842193215,10,0.0316228314485,2.51665012031e-10,360
2245,10.89296602,30,0.0907747168334,2.07372489175e-09,120
2246,10.6864164196,30,0.0890534701631,1.99582762598e-09,120
2247,10.7278211776,30,0.0893985098136,2.01132334423e-09,120
2248,10.3897524624,30,0.0865812705197,1.88655401409e-09,120
2249,10.3606026683,30,0.086338355569,1.87598292171e-09,120
2250,10.8161417435,30,0.0901345145293,2.04457752696e-09,120
2251,10.9268870878,30,0.0910573923982,2.0866603012e-09,120
2252,11.9333860179,10,0.0331482944941,2.76530928649e-10,360
2253,11.7180263919,10,0.0325500733108,2.66639985564e-10,360
2254,12.1606928455,10,0.0337797023486,2.87165968995e-10,360
2255,12.7956955783,10,0.0355435988285,3.17939240196e-10,360
2256,12.6032984357,10,0.0350091623215,3.0844999941e-10,360
2257,12.6284487166,10,0.0350790242128,3.09682271173e-10,360
2258,12.2707200603,10,0.0340853335009,2.92385903295e-10,360
2259,13.0027895236,10,0.0361188597877,3.28313997359e-10,360
2260,12.0188644891,10,0.033385734692,2.80506681736e-10,360
2261,11.5117584077,10,0.031977106688,2.57335479047e-10,360
2262,11.541474759,10,0.0320596521084,2.58665760882e-10,360
2263,11.3437004839,10,0.0315102791219,2.49876742408e-10,360
2264,10.8555291272,30,0.0904627427266,2.05949545036e-09,120
2265,10.4041172982,30,0.0867009774846,1.89177430647e-09,120
2266,9.84480122994,30,0.0820400102495,1.69384141364e-09,120
2267,10.2370027445,30,0.0853083562039,1.83148970754e-09,120
2268,10.3665324243,30,0.0863877702028,1.87813092503e-09,120
2269,9.56538625993,30,0.0797115521661,1.59905671282e-09,120
2270,9.5848273586,30,0.0798735613217,1.60556330025e-09,120
2271,9.62015257008,30,0.080167938084,1.61741982661e-09,120
2272,9.4289085846,30,0.078574238205,1.55375197363e-09,120
2273,9.47196424308,30,0.078933035359,1.56797430976e-09,120
2274,9.81112238511,30,0.0817593532093,1.68227204963e-09,120
2275,10.2343478244,30,0.0852862318698,1.83053985368e-09,120
2276,10.0153861613,30,0.0834615513442,1.75304974886e-09,120
2277,10.086316732,30,0.0840526394334,1.77796843539e-09,120
2278,11.3816295899,10,0.0316156377498,2.51550525361e-10,360
2279,10.8843229119,30,0.0907026909321,2.0704353712e-09,120
2280,11.3885727738,10,0.0316349243715,2.51857527843e-10,360
2281,11.5721536987,10,0.0321448713854,2.60042731926e-10,360
2282,12.3332775523,10,0.034259104312,2.95374734155e-10,360
2283,12.3488334068,10,0.0343023150189,2.9612031116e-10,360
2284,11.6287995629,10,0.032302221008,2.6259478892e-10,360
2285,11.568190954,10,0.0321338637612,2.59864665414e-10,360
2286,11.3500076976,10,0.03152779916,2.50154687716e-10,360
2287,11.0143944658,30,0.0917866205487,2.12021593953e-09,120
2288,10.6657524865,30,0.0888812707204,1.98811657052e-09,120
2289,10.2606572474,30,0.0855054770615,1.83996348304e-09,120
2290,10.0058685466,30,0.0833822378886,1.74971948801e-09,120
2291,10.3782013082,30,0.086485010902,1.88236146718e-09,120
2292,9.57001200823,30,0.0797501000686,1.60060367019e-09,120
2293,9.45238050021,30,0.0787698375018,1.56149728746e-09,120
2294,9.54432453886,30,0.0795360378239,1.59202264073e-09,120
2295,9.4464194462,30,0.0787201620517,1.55952842161e-09,120
2296,9.44057003517,30,0.0786714169598,1.55759763748e-09,120
2297,9.45955841774,30,0.0788296534812,1.56386971723e-09,120
2298,9.58290637501,30,0.0798575531251,1.60491979327e-09,120
2299,9.79940966346,30,0.0816617471955,1.6782577846e-09,120
2300,10.1269289906,30,0.0843910749216,1.79231513619e-09,120
2301,10.589660653,30,0.0882471721087,1.95985043466e-09,120
2302,10.6949473582,30,0.089124561318,1.99901542594e-09,120
2303,10.8781397587,30,0.0906511646557,2.06808369845e-09,120
2304,11.125497266,30,0.0927124772167,2.16320513727e-09,120
2305,10.5869636147,30,0.0882246967888,1.95885226882e-09,120
2306,11.9832058323,10,0.0332866828676,2.78844685572e-10,360
2307,13.6770315704,10,0.0379917543623,3.63245323925e-10,360
2308,11.748840504,10,0.0326356680667,2.6804416013e-10,360
2309,12.0557590457,10,0.0334882195713,2.82231479312e-10,360
2310,12.8854676825,10,0.0357929657849,3.22416089035e-10,360
2311,13.3669884457,10,0.0371305234602,3.46963251302e-10,360
2312,13.0068648528,10,0.0361301801467,3.28519829701e-10,360
2313,11.04875886,30,0.0920729905002,2.13346652653e-09,120
2314,9.83647550102,30,0.0819706291752,1.69097766842e-09,120
2315,9.44057003517,30,0.0786714169598,1.55759763748e-09,120
2316,10.6130506614,30,0.0884420888447,1.9685176706e-09,120
2317,10.3220785446,30,0.0860173212051,1.86205781765e-09,120
2318,9.45002858094,30,0.0787502381745,1.56072032791e-09,120
2319,9.45002858094,30,0.0787502381745,1.56072032791e-09,120
2320,9.45002858094,30,0.0787502381745,1.56072032791e-09,120
2321,9.45002858094,30,0.0787502381745,1.56072032791e-09,120
2322,9.45002858094,30,0.0787502381745,1.56072032791e-09,120
2323,9.45002858094,30,0.0787502381745,1.56072032791e-09,120
2324,9.4464194462,30,0.0787201620517,1.55952842161e-09,120
2325,9.4984066991,30,0.0791533891592,1.57674101606e-09,120
2326,10.6793681025,30,0.0889947341875,1.99319576394e-09,120
2327,10.7638071065,30,0.0896983925543,2.02483973941e-09,120
2328,11.1679431952,30,0.0930661932932,2.17974271829e-09,120
2329,11.5428815216,10,0.0320635597823,2.58728821019e-10,360
2330,11.8696695223,10,0.0329713042287,2.73585822688e-10,360
2331,11.8723943528,10,0.0329788732021,2.73711447169e-10,360
2332,11.5759052913,10,0.0321552924759,2.60211366485e-10,360
2333,12.0525811556,10,0.0334793920989,2.82082706862e-10,360
2334,12.1802862103,10,0.0338341283619,2.88092080758e-10,360
2335,11.7275109178,10,0.032576419216,2.67071795021e-10,360
2336,11.2382705324,30,0.0936522544367,2.20728192915e-09,120
2337,11.2760972525,30,0.0939674771041,2.22216584771e-09,120
2338,10.7002955803,30,0.0891691298355,2.00101522104e-09,120
2339,10.7574664839,30,0.0896455540324,2.02245490232e-09,120
2340,10.2056712621,30,0.0850472605175,1.82029590893e-09,120
2341,10.4313873233,30,0.0869282276944,1.90170428719e-09,120
2342,10.434765268,30,0.0869563772335,1.90293612564e-09,120
2343,10.0162284443,30,0.0834685703692,1.75334462038e-09,120
2344,9.90262453865,30,0.0825218711555,1.71379735743e-09,120
2345,10.6445037556,30,0.0887041979629,1.9802028536e-09,120
2346,10.5187098998,30,0.0876559158321,1.93367640666e-09,120
2347,10.619963566,30,0.088499696383,1.97108292864e-09,120
2348,10.4866515947,30,0.0873887632888,1.92190767767e-09,120
2349,11.0677516041,30,0.0922312633673,2.14080766074e-09,120
2350,10.6445071364,30,0.088704226137,1.98020411149e-09,120
2351,10.8227458733,30,0.0901895489443,2.04707504926e-09,120
2352,10.7020285113,30,0.0891835709277,2.00166340916e-09,120
2353,11.0752454342,30,0.092293711952,2.14370766804e-09,120
2354,12.3744802255,10,0.034373556182,2.97351590277e-10,360
2355,12.7815082781,10,0.0355041896614,3.17234597175e-10,360
2356,12.456151171,10,0.0346004199194,3.01289553717e-10,360
2357,11.0786266596,30,0.09232188883,2.14501679753e-09,120
2358,11.5514646194,10,0.0320874017204,2.59113737107e-10,360
2359,11.7562939725,10,0.0326563721458,2.68384362624e-10,360
2360,11.1119220206,30,0.0925993501715,2.15792930576e-09,120
2361,11.1427346662,30,0.092856122218,2.16991349699e-09,120
2362,10.8485333133,30,0.0904044442776,2.0568418341e-09,120
2363,10.3071640645,30,0.0858930338712,1.85668069126e-09,120
2364,10.0935962355,30,0.0841133019629,1.78053575474e-09,120
2365,10.0432981157,30,0.0836941509641,1.76283453938e-09,120
2366,9.87748081254,30,0.0823123401045,1.7051054102e-09,120
2367,9.77558287229,30,0.0814631906024,1.67010650094e-09,120
2368,9.77558287229,30,0.0814631906024,1.67010650094e-09,120
2369,9.78206381383,30,0.0815171984485,1.67232170401e-09,120
2370,10.4540804961,30,0.0871173374672,1.90998748951e-09,120
2371,10.2468786761,30,0.085390655634,1.83502519393e-09,120
2372,10.2026497076,30,0.0850220808968,1.81921821225e-09,120
2373,10.5499124964,30,0.08791593747,1.94516549895e-09,120
2374,10.7515737578,30,0.089596447982,2.02023978809e-09,120
2375,11.6357784876,10,0.03232160691,2.62910071538e-10,360
2376,11.8309554992,10,0.0328637652754,2.71804082243e-10,360
2377,11.463827845,10,0.0318439662362,2.55197046959e-10,360
2378,12.5543594448,10,0.0348732206799,3.06059208747e-10,360
2379,11.641420746,10,0.0323372798499,2.63165106679e-10,360
2380,10.884436889,30,0.0907036407415,2.0704787333e-09,120
2381,11.5548138552,10,0.0320967051534,2.59264013952e-10,360
2382,11.3437622195,10,0.0315104506096,2.49879462213e-10,360
2383,11.0220558955,30,0.0918504657957,2.12316653927e-09,120
2384,11.5042208056,10,0.0319561689044,2.56998596122e-10,360
2385,11.4444938089,10,0.0317902605804,2.54336980263e-10,360
2386,11.2941277643,30,0.0941177313692,2.22927802848e-09,120
2387,10.9271588744,30,0.0910596572868,2.08676410632e-09,120
2388,10.2240578439,30,0.0852004820322,1.82686072327e-09,120
2389,10.1658692879,30,0.0847155773989,1.8061253386e-09,120
2390,10.5364561353,30,0.0878038011273,1.9402065656e-09,120
2391,10.022734601,30,0.0835227883413,1.75562317059e-09,120
2392,10.022734601,30,0.0835227883413,1.75562317059e-09,120
2393,10.022734601,30,0.0835227883413,1.75562317059e-09,120
2394,10.4480035954,30,0.0870666966281,1.90776760402e-09,120
2395,10.3378353042,30,0.0861486275349,1.86774705768e-09,120
2396,10.669305657,30,0.088910880475,1.98944142667e-09,120
2397,10.8462935341,30,0.0903857794504,2.05599261403e-09,120
2398,11.5863272139,10,0.032184242261,2.60680120062e-10,360
2399,12.7661109365,10,0.0354614192679,3.16470739381e-10,360
2400,12.9735450321,10,0.0360376250892,3.26838840251e-10,360
2401,12.6954310567,10,0.0352650862687,3.12976144495e-10,360
2402,12.2183021535,10,0.0339397282042,2.89893217991e-10,360
2403,15.0113887813,10,0.0416983021702,4.37580620092e-10,360
2404,15.8938739609,10,0.0441496498914,4.90541622223e-10,360
2405,13.8399792355,10,0.0384443867652,3.71952267489e-10,360
2406,13.7455321282,10,0.0381820336895,3.66893018735e-10,360
2407,12.010269093,10,0.0333618585915,2.80105611584e-10,360
2408,11.7011824904,10,0.0325032846957,2.65873981198e-10,360
2409,12.3476220105,10,0.0342989500291,2.96062216367e-10,360
2410,11.7401664918,10,0.0326115735884,2.67648519377e-10,360
2411,11.3574658245,10,0.031548516179,2.50483550641e-10,360
2412,10.8659673545,30,0.0905497279538,2.06345800564e-09,120
2413,10.6453699753,30,0.0887114164609,1.98052515338e-09,120
2414,10.3625607091,30,0.0863546725755,1.87669206929e-09,120
2415,10.2747184003,30,0.085622653336,1.84500989181e-09,120
2416,10.2747184003,30,0.085622653336,1.84500989181e-09,120
2417,10.6016734462,30,0.0883472787182,1.96429942169e-09,120
2418,10.3245542189,30,0.0860379518241,1.86295112638e-09,120
2419,11.3554491836,10,0.031542914399,2.50394606414e-10,360
2420,11.6274049185,10,0.0322983469957,2.62531806598e-10,360
2421,12.000826212,10,0.0333356283668,2.79665327671e-10,360
2422,12.479255616,10,0.0346645989334,3.02408291568e-10,360
2423,12.5377849987,10,0.0348271805519,3.0525161465e-10,360
2424,11.9237444435,10,0.033121512343,2.76084263059e-10,360
2425,11.8596538901,10,0.032943483028,2.7312431381e-10,360
2426,12.3656990519,10,0.034349164033,2.96929726981e-10,360
2427,12.7360228466,10,0.0353778412405,3.14980735255e-10,360
2428,11.5770584004,10,0.0321584955568,2.60263209868e-10,360
2429,13.3046014619,10,0.0369572262831,3.4373208562e-10,360
2430,13.1672503409,10,0.0365756953915,3.3667162777e-10,360
2431,12.8406499382,10,0.0356684720505,3.20177158704e-10,360
2432,11.9472079586,10,0.033186688774,2.77171887996e-10,360
2433,12.9597857884,10,0.0359994049678,3.26145942427e-10,360
2434,11.3584622377,10,0.0315512839937,2.50527503418e-10,360
2435,11.0807231928,30,0.0923393599398,2.14582872567e-09,120
2436,10.5871935887,30,0.0882266132392,1.95893737161e-09,120
2437,10.5542517959,30,0.0879520982994,1.94676596561e-09,120
2438,10.5542517959,30,0.0879520982994,1.94676596561e-09,120
2439,10.5542517959,30,0.0879520982994,1.94676596561e-09,120
2440,10.5542517959,30,0.0879520982994,1.94676596561e-09,120
2441,10.5542517959,30,0.0879520982994,1.94676596561e-09,120
2442,10.5542517959,30,0.0879520982994,1.94676596561e-09,120
2443,11.0598132537,30,0.0921651104475,2.13773777135e-09,120
2444,11.7100343976,10,0.0325278733266,2.66276398987e-10,360
2445,11.3795443652,10,0.0316098454589,2.5145836082e-10,360
2446,12.1469714044,10,0.0337415872346,2.86518290785e-10,360
2447,11.999920773,10,0.0333331132583,2.7962312885e-10,360
2448,12.4839434316,10,0.0346776206432,3.02635532775e-10,360
2449,12.6371208735,10,0.0351031135376,3.10107744711e-10,360
2450,12.3810387412,10,0.0343917742812,2.9766686847e-10,360
2451,14.4017657012,10,0.0400049047254,4.0276137602e-10,360
2452,13.3395313163,10,0.0370542536565,3.45539320909e-10,360
2453,13.4824458996,10,0.0374512386099,3.52982931924e-10,360
2454,12.8521410498,10,0.0357003918051,3.20750468896e-10,360
2455,12.7944409015,10,0.0355401136152,3.17876892444e-10,360
2456,12.7857577636,10,0.0355159937878,3.17445575079e-10,360
2457,12.5357629131,10,0.0348215636475,3.05153161036e-10,360
2458,11.8745939646,10,0.0329849832349,2.73812878217e-10,360
2459,11.2240205766,30,0.0935335048047,2.20168787827e-09,120
2460,10.8718866166,30,0.090599055138,2.0657067655e-09,120
2461,10.8317370877,30,0.0902644757305,2.05047775985e-09,120
2462,10.8317370877,30,0.0902644757305,2.05047775985e-09,120
2463,10.8317370877,30,0.0902644757305,2.05047775985e-09,120
2464,10.8317370877,30,0.0902644757305,2.05047775985e-09,120
2465,10.8317370877,30,0.0902644757305,2.05047775985e-09,120
2466,10.9031822453,30,0.0908598520441,2.07761649948e-09,120
2467,12.3216433026,10,0.0342267869517,2.94817730138e-10,360
2468,12.1446017869,10,0.0337350049635,2.86406514354e-10,360
2469,11.8305724231,10,0.0328627011752,2.71786480966e-10,360
2470,12.6649082714,10,0.0351803007539,3.1147301791e-10,360
2471,13.6394725819,10,0.0378874238387,3.61253021146e-10,360
2472,13.5921892713,10,0.0377560813091,3.58752685248e-10,360
2473,14.8583286787,10,0.0412731352185,4.28702736458e-10,360
2474,14.9511606574,10,0.0415310018261,4.34076375336e-10,360
2475,13.9216085581,10,0.0386711348837,3.76352816152e-10,360
2476,13.2986268997,10,0.036940630277,3.43423442384e-10,360
2477,12.5400413287,10,0.0348334481353,3.05361492169e-10,360
2478,12.4232589566,10,0.0345090526573,2.99700459947e-10,360
2479,12.4836593656,10,0.034676831571,3.02621760286e-10,360
2480,12.4367222796,10,0.0345464507768,3.00350394156e-10,360
2481,13.0129028076,10,0.0361469522434,3.28824906798e-10,360
2482,11.9157281319,10,0.0330992448109,2.75713165956e-10,360
2483,11.8141311219,10,0.0328170308942,2.7103158624e-10,360
2484,12.1350363197,10,0.0337084342215,2.85955526623e-10,360
2485,11.1924130996,30,0.0932701091632,2.18930518277e-09,120
2486,11.1924130996,30,0.0932701091632,2.18930518277e-09,120
2487,11.1924130996,30,0.0932701091632,2.18930518277e-09,120
2488,11.1924130996,30,0.0932701091632,2.18930518277e-09,120
2489,11.1924130996,30,0.0932701091632,2.18930518277e-09,120
2490,11.1924130996,30,0.0932701091632,2.18930518277e-09,120
2491,11.1924130996,30,0.0932701091632,2.18930518277e-09,120
2492,11.1702333314,30,0.0930852777619,2.18063678079e-09,120
2493,11.1518295142,30,0.0929319126179,2.17345716702e-09,120
2494,11.6892896967,10,0.0324702491574,2.65333800314e-10,360
2495,12.5098750708,10,0.0347496529743,3.03894107239e-10,360
2496,11.8167530954,10,0.032824314154,2.71151902579e-10,360
2497,12.4428655183,10,0.0345635153285,3.00647189374e-10,360
2498,12.8938856848,10,0.0358163491244,3.22837491808e-10,360
2499,12.6841081548,10,0.0352336337634,3.12418114155e-10,360
2500,12.6318533741,10,0.0350884815948,3.09849275724e-10,360
2501,12.0190115298,10,0.0333861431384,2.80513545306e-10,360
2502,11.2675117926,30,0.0938959316049,2.21878328504e-09,120
2503,11.145881397,30,0.0928823449752,2.17113924599e-09,120
2504,12.4783793015,10,0.0346621647263,3.0236582181e-10,360
2505,12.6871813023,10,0.0352421702843,3.12569519875e-10,360
2506,12.399505099,10,0.0344430697195,2.98555472774e-10,360
2507,11.2944055255,30,0.0941200460459,2.22938768096e-09,120
2508,11.145881397,30,0.0928823449752,2.17113924599e-09,120
2509,11.145881397,30,0.0928823449752,2.17113924599e-09,120
2510,11.145881397,30,0.0928823449752,2.17113924599e-09,120
2511,11.145881397,30,0.0928823449752,2.17113924599e-09,120
2512,11.145881397,30,0.0928823449752,2.17113924599e-09,120
2513,11.145881397,30,0.0928823449752,2.17113924599e-09,120
2514,11.145881397,30,0.0928823449752,2.17113924599e-09,120
2515,11.145881397,30,0.0928823449752,2.17113924599e-09,120
2516,11.145881397,30,0.0928823449752,2.17113924599e-09,120
2517,11.2464150993,30,0.0937201258273,2.21048239839e-09,120
2518,11.8942676992,10,0.0330396324978,2.74720931903e-10,360
2519,12.4538227089,10,0.0345939519692,3.01176922501e-10,360
2520,12.1414582569,10,0.0337262729358,2.86258265616e-10,360
2521,12.2787410881,10,0.0341076141336,2.92768277261e-10,360
2522,12.2289729742,10,0.0339693693728,2.90399793998e-10,360
2523,13.3031622196,10,0.0369532283878,3.43657722325e-10,360
2524,12.9518833371,10,0.0359774537142,3.25748317547e-10,360
2525,11.2693687787,30,0.0939114064888,2.21951469571e-09,120
2526,11.2902692203,30,0.0940855768358,2.22775506041e-09,120
2527,12.7105636085,10,0.0353071211347,3.13722704472e-10,360
2528,11.4441380836,10,0.0317892724544,2.54321169567e-10,360
2529,11.3385225379,10,0.0314958959386,2.49648676975e-10,360
2530,11.306016684,10,0.0314056018999,2.4821931771e-10,360
2531,11.2290352828,30,0.093575294023,2.203655673e-09,120
2532,11.2290352828,30,0.093575294023,2.203655673e-09,120
2533,11.2290352828,30,0.093575294023,2.203655673e-09,120
2534,11.2290352828,30,0.093575294023,2.203655673e-09,120
2535,11.2290352828,30,0.093575294023,2.203655673e-09,120
2536,11.2290352828,30,0.093575294023,2.203655673e-09,120
2537,11.2290352828,30,0.093575294023,2.203655673e-09,120
2538,11.2290352828,30,0.093575294023,2.203655673e-09,120
2539,11.2290352828,30,0.093575294023,2.203655673e-09,120
2540,11.2290352828,30,0.093575294023,2.203655673e-09,120
2541,11.2290352828,30,0.093575294023,2.203655673e-09,120
2542,11.2168604001,30,0.0934738366676,2.19887971425e-09,120
2543,11.1924130996,30,0.0932701091632,2.18930518277e-09,120
2544,11.5418337373,10,0.0320606492703,2.58681851865e-10,360
2545,12.4803718497,10,0.0346676995826,3.02462393101e-10,360
2546,12.2057476817,10,0.0339048546714,2.89297785599e-10,360
2547,11.8694377849,10,0.0329706605136,2.73575140089e-10,360
2548,11.5717948793,10,0.0321438746648,2.60026605811e-10,360
2549,11.1702333314,30,0.0930852777619,2.18063678079e-09,120
2550,11.1518295142,30,0.0929319126179,2.17345716702e-09,120
2551,11.145881397,30,0.0928823449752,2.17113924599e-09,120
2552,11.1267917267,30,0.0927232643889,2.16370854792e-09,120
2553,11.1267917267,30,0.0927232643889,2.16370854792e-09,120
2554,11.1267917267,30,0.0927232643889,2.16370854792e-09,120
2555,11.1267917267,30,0.0927232643889,2.16370854792e-09,120
2556,11.1267917267,30,0.0927232643889,2.16370854792e-09,120
2557,11.1267917267,30,0.0927232643889,2.16370854792e-09,120
2558,11.1267917267,30,0.0927232643889,2.16370854792e-09,120
2559,11.1267917267,30,0.0927232643889,2.16370854792e-09,120
2560,11.1267917267,30,0.0927232643889,2.16370854792e-09,120
2561,11.1267917267,30,0.0927232643889,2.16370854792e-09,120
2562,11.1267917267,30,0.0927232643889,2.16370854792e-09,120
2563,11.1267917267,30,0.0927232643889,2.16370854792e-09,120
2564,11.1267917267,30,0.0927232643889,2.16370854792e-09,120
2565,11.0965286473,30,0.0924710720606,2.15195467726e-09,120
2566,11.0786157988,30,0.092321798323,2.14501259183e-09,120
2567,11.0672783603,30,0.092227319669,2.14062458792e-09,120
2568,11.0421964372,30,0.0920183036429,2.13093292944e-09,120
2569,11.0294290466,30,0.091911908722,2.1260080534e-09,120
2570,11.0154957495,30,0.0917957979127,2.12063994395e-09,120
2571,10.9773524985,30,0.0914779374872,2.10597913187e-09,120
2572,10.9510937098,30,0.0912591142481,2.09591580936e-09,120
2573,10.9491334317,30,0.0912427785971,2.09516552628e-09,120
2574,10.9430116136,30,0.0911917634469,2.09282330687e-09,120
2575,10.9204206286,30,0.0910035052387,2.0841912886e-09,120
2576,10.8975108271,30,0.0908125902262,2.07545566843e-09,120
2577,10.8889976129,30,0.0907416467746,2.07221421312e-09,120
2578,10.8824343271,30,0.0906869527255,2.06971693358e-09,120
2579,10.8707114797,30,0.0905892623312,2.0652602272e-09,120
2580,10.8471149431,30,0.0903926245262,2.05630403378e-09,120
2581,10.8471149431,30,0.0903926245262,2.05630403378e-09,120
2582,10.8134500757,30,0.0901120839641,2.04356004052e-09,120
2583,10.8134500757,30,0.0901120839641,2.04356004052e-09,120
2584,10.8134500757,30,0.0901120839641,2.04356004052e-09,120
2585,10.8134500757,30,0.0901120839641,2.04356004052e-09,120
2586,10.8134500757,30,0.0901120839641,2.04356004052e-09,120
2587,10.8134500757,30,0.0901120839641,2.04356004052e-09,120
2588,10.793433647,30,0.0899452803913,2.0360015065e-09,120
2589,10.7643367514,30,0.0897028062617,2.02503901322e-09,120
2590,10.7566540604,30,0.0896387838369,2.0221494349e-09,120
2591,10.7452995544,30,0.089544162953,2.01788260814e-09,120
2592,10.7399481789,30,0.0894995681573,2.0158732163e-09,120
2593,10.7310515904,30,0.08942542992,2.0125348452e-09,120
2594,10.728864673,30,0.0894072056085,2.01171464619e-09,120
2595,10.717771237,30,0.0893147603087,2.00755664984e-09,120
2596,10.693143638,30,0.0891095303167,1.99834120844e-09,120
2597,10.6691970485,30,0.088909975404,1.98940092372e-09,120
2598,10.6691970485,30,0.088909975404,1.98940092372e-09,120
2599,10.6691970485,30,0.088909975404,1.98940092372e-09,120
2600,10.6691970485,30,0.088909975404,1.98940092372e-09,120
2601,10.6691970485,30,0.088909975404,1.98940092372e-09,120
2602,10.6691970485,30,0.088909975404,1.98940092372e-09,120
2603,10.6691970485,30,0.088909975404,1.98940092372e-09,120
2604,10.6691970485,30,0.088909975404,1.98940092372e-09,120
2605,10.6691970485,30,0.088909975404,1.98940092372e-09,120
2606,10.6691970485,30,0.088909975404,1.98940092372e-09,120
2607,10.6691970485,30,0.088909975404,1.98940092372e-09,120
2608,10.6691970485,30,0.088909975404,1.98940092372e-09,120
2609,10.6691970485,30,0.088909975404,1.98940092372e-09,120
2610,10.6691970485,30,0.088909975404,1.98940092372e-09,120
2611,10.6585419257,30,0.0888211827138,1.98542935465e-09,120
