hour_index,nu,tau_seconds,lambda,q_cycle,cycles_per_hour
6750,18.1243024625,30,0.151035853854,5.74091934314e-09,120
6751,18.6732692488,30,0.155610577073,6.09395947184e-09,120
6752,17.7987232576,30,0.148322693814,5.53651580433e-09,120
6753,18.1427825982,30,0.151189854985,5.75263257254e-09,120
6754,18.8138065694,30,0.156781721411,6.18603242579e-09,120
6755,18.7950230041,30,0.156625191701,6.17368641393e-09,120
6756,20.0633178028,30,0.167194315024,7.03500398561e-09,120
6757,19.8725380043,30,0.165604483369,6.90184998345e-09,120
6758,21.6354499639,30,0.180295416366,8.1807045222e-09,120
6759,18.3874297196,30,0.153228580996,5.90882182611e-09,120
6760,18.5766247445,30,0.154805206205,6.03104348009e-09,120
6761,17.159073023,30,0.142992275192,5.14572399416e-09,120
6762,17.2619014814,30,0.143849179012,5.20758191656e-09,120
6763,16.3999409347,30,0.136666174456,4.70049300563e-09,120
6764,15.8671613184,30,0.13222634432,4.40004701763e-09,120
6765,14.0566619763,30,0.117138849802,3.45321203413e-09,120
6766,13.1993576759,30,0.109994647299,3.04483973153e-09,120
6767,13.2018367848,30,0.11001530654,3.04598360509e-09,120
6768,13.334782702,30,0.111123189183,3.10764018698e-09,120
6769,13.169700218,30,0.109747501817,3.03117228514e-09,120
6770,12.5091888351,30,0.104243240293,2.73474690856e-09,120
6771,12.504086439,30,0.104200720325,2.73251640165e-09,120
6772,12.6936608157,30,0.105780506797,2.81599981451e-09,120
6773,12.4985916997,30,0.104154930831,2.73011539996e-09,120
6774,12.4939148173,30,0.104115956811,2.72807260343e-09,120
6775,12.4920321367,30,0.104100267806,2.72725049086e-09,120
6776,12.483502959,30,0.104029191325,2.72352759567e-09,120
6777,12.483502959,30,0.104029191325,2.72352759567e-09,120
6778,12.4610761741,30,0.103842301451,2.71375067611e-09,120
6779,12.4610761741,30,0.103842301451,2.71375067611e-09,120
6780,12.4610761741,30,0.103842301451,2.71375067611e-09,120
6781,12.4610761741,30,0.103842301451,2.71375067611e-09,120
6782,12.4610761741,30,0.103842301451,2.71375067611e-09,120
6783,12.4610761741,30,0.103842301451,2.71375067611e-09,120
6784,12.4610761741,30,0.103842301451,2.71375067611e-09,120
6785,12.4610761741,30,0.103842301451,2.71375067611e-09,120
6786,12.4610761741,30,0.103842301451,2.71375067611e-09,120
6787,12.4610761741,30,0.103842301451,2.71375067611e-09,120
6788,12.4610761741,30,0.103842301451,2.71375067611e-09,120
6789,12.4610761741,30,0.103842301451,2.71375067611e-09,120
6790,12.4610761741,30,0.103842301451,2.71375067611e-09,120
6791,12.4336394425,30,0.103613662021,2.70181358834e-09,120
6792,12.416638928,30,0.103471991067,2.69443026029e-09,120
6793,12.3826803038,30,0.103189002532,2.679712264e-09,120
6794,12.3686973388,30,0.103072477824,2.67366362745e-09,120
6795,12.3439921951,30,0.102866601626,2.66299358271e-09,120
6796,12.3342574606,30,0.102785478838,2.65879505224e-09,120
6797,12.3151063249,30,0.102625886041,2.65054495454e-09,120
6798,12.2908427175,30,0.102423689313,2.64011087046e-09,120
6799,12.2801001139,30,0.102334167616,2.63549779863e-09,120
6800,12.2624639235,30,0.102187199362,2.62793324067e-09,120
6801,12.2361551592,30,0.10196795966,2.61666902652e-09,120
6802,12.2181760657,30,0.101818133881,2.60898511381e-09,120
6803,12.197591538,30,0.10164659615,2.60020156267e-09,120
6804,12.1537933211,30,0.101281611009,2.58156186186e-09,120
6805,12.1052399203,30,0.100876999336,2.56097680899e-09,120
6806,12.0651292007,30,0.100542743339,2.54403333035e-09,120
6807,12.0349620399,30,0.100291350332,2.53132723916e-09,120
6808,12.0086074758,30,0.100071728965,2.52025300699e-09,120
6809,11.9840347632,30,0.09986695636,2.50994938252e-09,120
6810,11.9443031663,30,0.0995358597193,2.49333411276e-09,120
6811,11.8588275201,30,0.0988235626671,2.45777627721e-09,120
6812,11.7345136016,30,0.0977876133464,2.40651752311e-09,120
6813,11.7281270312,30,0.0977343919264,2.40389871646e-09,120
6814,11.6898662438,30,0.0974155520317,2.38823977419e-09,120
6815,11.6271599366,30,0.0968929994717,2.36268669569e-09,120
6816,11.6027787847,30,0.0966898232058,2.35278838396e-09,120
6817,11.569997993,30,0.0964166499416,2.33951271668e-09,120
6818,11.5458295699,30,0.0962152464155,2.32974896771e-09,120
6819,11.5419446937,30,0.0961828724473,2.32818142966e-09,120
6820,11.5228779976,30,0.096023983313,2.32049571232e-09,120
6821,11.4904460846,30,0.0957537173713,2.30745171314e-09,120
6822,11.4690515673,30,0.0955754297273,2.29886704094e-09,120
6823,11.456693186,30,0.0954724432163,2.29391545995e-09,120
6824,11.4492310577,30,0.0954102588141,2.29092822506e-09,120
6825,11.4380141885,30,0.0953167849038,2.28644155614e-09,120
6826,11.4169859957,30,0.0951415499645,2.27804227689e-09,120
6827,11.3826421797,30,0.0948553514975,2.26435758082e-09,120
6828,11.3601925384,30,0.094668271153,2.25543454071e-09,120
6829,11.3173948801,30,0.094311624001,2.23847259381e-09,120
6830,11.2995455435,30,0.0941628795292,2.23141730532e-09,120
6831,11.2790013347,30,0.0939916777888,2.22331060251e-09,120
6832,11.270010041,30,0.0939167503415,2.21976729755e-09,120
6833,11.2656787624,30,0.093880656353,2.21806142806e-09,120
6834,11.2532820902,30,0.0937773507519,2.21318263605e-09,120
6835,11.2404882552,30,0.09367073546,2.20815317041e-09,120
6836,11.2186421714,30,0.0934886847615,2.19957834323e-09,120
6837,11.2017731733,30,0.0933481097778,2.19296849048e-09,120
6838,11.1868694169,30,0.0932239118074,2.18713696267e-09,120
6839,11.1740055472,30,0.0931167128934,2.18210984249e-09,120
6840,11.1584311725,30,0.0929869264372,2.17603121436e-09,120
6841,11.1091354729,30,0.0925761289412,2.15684714935e-09,120
6842,11.0622427534,30,0.0921853562787,2.13867706457e-09,120
6843,11.0312067594,30,0.091926722995,2.1266934445e-09,120
6844,10.9794002459,30,0.0914950020495,2.10676491618e-09,120
6845,11.6399648039,30,0.0969997066989,2.36789356459e-09,120
6846,11.7178898401,30,0.0976490820011,2.39970394095e-09,120
6847,11.5751455173,30,0.0964595459779,2.34159489122e-09,120
6848,11.9638051299,30,0.0996983760828,2.50148270149e-09,120
6849,12.3306456763,30,0.102755380636,2.6572381546e-09,120
6850,12.4852817132,30,0.104044014276,2.72430379305e-09,120
6851,12.7154827102,30,0.105962355918,2.82569020597e-09,120
6852,12.9116044873,30,0.107596704061,2.91352850344e-09,120
6853,13.7693736893,30,0.114744780744,3.31350183871e-09,120
6854,13.3461499831,30,0.111217916526,3.11294068224e-09,120
6855,12.8232168166,30,0.106860140138,2.87377534047e-09,120
6856,13.0018304683,30,0.108348587236,2.95439011022e-09,120
6857,12.9754836907,30,0.108129030756,2.94242874931e-09,120
6858,13.704122257,30,0.114201018808,3.28217166389e-09,120
6859,13.9805661489,30,0.116504717908,3.41592526434e-09,120
6860,14.3250224253,30,0.119375186878,3.58632351634e-09,120
6861,14.2278552454,30,0.118565460379,3.53783618009e-09,120
6862,13.6859228978,30,0.114049357482,3.27345986811e-09,120
6863,13.9329073774,30,0.116107561478,3.39267565983e-09,120
6864,12.155689844,30,0.101297415367,2.58236759767e-09,120
6865,12.6356363262,30,0.105296969385,2.79031400189e-09,120
6866,13.1369528473,30,0.109474607061,3.01611658777e-09,120
6867,11.9365304104,30,0.0994710867533,2.49009009401e-09,120
6868,12.0646812834,30,0.100539010695,2.54384443964e-09,120
6869,12.2456206934,30,0.102046839112,2.62071895068e-09,120
6870,12.2203715345,30,0.101836429454,2.60992280858e-09,120
6871,12.2292539123,30,0.101910449269,2.61371823254e-09,120
6872,12.2185322125,30,0.101821101771,2.60913721426e-09,120
6873,12.0913865586,30,0.100761554655,2.55511854638e-09,120
6874,12.080887094,30,0.100674059117,2.55068303702e-09,120
6875,12.0378941173,30,0.10031578431,2.53256080374e-09,120
6876,12.4322183153,30,0.103601819295,2.7011960055e-09,120
6877,13.018766723,30,0.108489722691,2.96209193224e-09,120
6878,12.7516352283,30,0.106263626902,2.84178098957e-09,120
6879,12.817041288,30,0.1068086774,2.87100804604e-09,120
6880,12.4220469296,30,0.103517057747,2.69677786121e-09,120
6881,12.4907786788,30,0.104089822324,2.72670321045e-09,120
6882,12.5981770854,30,0.104984809045,2.77379435721e-09,120
6883,11.9288961184,30,0.0994074676531,2.48690591986e-09,120
6884,12.0271456916,30,0.100226214096,2.52804026406e-09,120
6885,12.2923682825,30,0.102436402354,2.64076630323e-09,120
6886,12.685270763,30,0.105710589692,2.8122784958e-09,120
6887,11.8563195907,30,0.0988026632556,2.45673683591e-09,120
6888,12.231253594,30,0.101927113283,2.6145730732e-09,120
6889,13.2374119186,30,0.110311765988,3.06242181399e-09,120
6890,12.9311208027,30,0.107759340023,2.92234294863e-09,120
6891,13.0826803532,30,0.109022336277,2.99124719194e-09,120
6892,13.3738743844,30,0.111448953203,3.12588734597e-09,120
6893,13.213901501,30,0.110115845842,3.05155339364e-09,120
6894,13.1505172215,30,0.109587643512,3.02234830009e-09,120
6895,12.8473492707,30,0.107061243923,2.88460203237e-09,120
6896,13.5452075704,30,0.112876729753,3.20649208544e-09,120
6897,13.3424462291,30,0.111187051909,3.11121314783e-09,120
6898,13.2067646477,30,0.110056372064,3.04825798424e-09,120
6899,12.5990622483,30,0.104992185402,2.77418415109e-09,120
6900,12.6063254661,30,0.105052712217,2.77738364503e-09,120
6901,13.6040829504,30,0.11336735792,3.23442723821e-09,120
6902,12.5267311538,30,0.104389426282,2.74242245661e-09,120
6903,12.9342653522,30,0.107785544602,2.92376441388e-09,120
6904,13.2192145793,30,0.110160121494,3.0540078393e-09,120
6905,12.7078001678,30,0.105898334731,2.82227674107e-09,120
6906,12.9954078661,30,0.108295065551,2.95147203097e-09,120
6907,12.3249674956,30,0.102708062463,2.65479143691e-09,120
6908,13.4593745227,30,0.112161454356,3.16598314936e-09,120
6909,12.9853615451,30,0.108211346209,2.9469104236e-09,120
6910,12.9937235251,30,0.108281029376,2.95070699715e-09,120
6911,13.0709687255,30,0.108924739379,2.9858940545e-09,120
6912,13.1835820569,30,0.109863183808,3.03756581294e-09,120
6913,12.7059307108,30,0.105882755923,2.82144642633e-09,120
6914,12.9052677217,30,0.107543897681,2.91066939837e-09,120
6915,13.1811146824,30,0.109842622353,3.03642892749e-09,120
6916,13.3097000463,30,0.110914167053,3.09596027276e-09,120
6917,12.8761902495,30,0.107301585413,2.89756783973e-09,120
6918,13.2980470473,30,0.110817058727,3.0905414536e-09,120
6919,13.9511216297,30,0.116259346914,3.40155183198e-09,120
6920,12.995583906,30,0.10829653255,2.95155199464e-09,120
6921,12.6900672599,30,0.105750560499,2.8144056298e-09,120
6922,12.6457139679,30,0.105380949733,2.79476664641e-09,120
6923,12.470198786,30,0.103918323217,2.71772554246e-09,120
6924,11.8467819697,30,0.0987231830807,2.45278586273e-09,120
6925,12.3268174116,30,0.10272347843,2.65558843855e-09,120
6926,11.7241681094,30,0.0977014009116,2.40227608043e-09,120
6927,11.4204712634,30,0.0951705938613,2.27943332683e-09,120
6928,10.9794002459,30,0.0914950020495,2.10676491618e-09,120
6929,10.961568497,30,0.0913464041413,2.09992723915e-09,120
6930,12.2546585374,30,0.102122154478,2.6245888059e-09,120
6931,12.1877084562,30,0.101564237135,2.59598965023e-09,120
6932,13.5591112822,30,0.112992594018,3.21307818204e-09,120
6933,12.6678327542,30,0.105565272952,2.80455192366e-09,120
6934,11.66152276,30,0.0971793563332,2.37667266616e-09,120
6935,11.9030189758,30,0.0991918247981,2.47612802098e-09,120
6936,11.7422786581,30,0.0978523221508,2.40970349707e-09,120
6937,12.8864270281,30,0.107386891901,2.90217689732e-09,120
6938,12.8807532202,30,0.107339610168,2.89962184164e-09,120
6939,12.3219497046,30,0.102682914205,2.65349153492e-09,120
6940,12.3656163624,30,0.10304680302,2.67233180268e-09,120
6941,12.8429471698,30,0.107024559748,2.88262557272e-09,120
6942,12.2673476076,30,0.10222789673,2.63002687396e-09,120
6943,11.9526979764,30,0.0996058164697,2.49684012252e-09,120
6944,12.7027783208,30,0.105856486007,2.82004657672e-09,120
6945,13.4987115331,30,0.112489262776,3.18451629969e-09,120
6946,14.2085971701,30,0.118404976417,3.52826540435e-09,120
6947,14.0732652102,30,0.117277210085,3.46137447667e-09,120
6948,12.5520054014,30,0.104600045011,2.75349998141e-09,120
6949,14.3124831901,30,0.11927069325,3.58004777434e-09,120
6950,13.156362808,30,0.109636356733,3.02503584837e-09,120
6951,13.9548115773,30,0.116290096477,3.40335143036e-09,120
6952,13.5537319889,30,0.112947766574,3.21052924488e-09,120
6953,14.0341134019,30,0.116950945016,3.44214218609e-09,120
6954,13.260452918,30,0.110503774316,3.07309197655e-09,120
6955,13.3757962466,30,0.111464968722,3.12678580763e-09,120
6956,13.2071033182,30,0.110059194318,3.04841432355e-09,120
6957,15.0590586139,30,0.125492155116,3.96327757834e-09,120
6958,14.2810398123,30,0.119008665103,3.56433489758e-09,120
6959,14.572126705,30,0.121434389208,3.71111763244e-09,120
6960,14.0597269244,30,0.117164391037,3.4547180915e-09,120
6961,14.3962261858,30,0.119968551548,3.62206438384e-09,120
6962,15.0099595338,30,0.125082996115,3.93747569272e-09,120
6963,15.0106071436,30,0.125088392864,3.93781546752e-09,120
6964,14.6554508423,30,0.122128757019,3.75367967782e-09,120
6965,14.7586240672,30,0.122988533893,3.8067169333e-09,120
6966,15.3700798074,30,0.128083998395,4.12867871218e-09,120
6967,15.9838182038,30,0.133198485032,4.46498398655e-09,120
6968,14.6018586361,30,0.121682155301,3.72627688265e-09,120
6969,15.2407714647,30,0.127006428872,4.05950186002e-09,120
6970,15.2590579662,30,0.127158816385,4.06924921721e-09,120
6971,14.2998532444,30,0.119165443703,3.5737321884e-09,120
6972,14.6157199389,30,0.121797666157,3.73335482649e-09,120
6973,14.2161362643,30,0.118467802203,3.53201059919e-09,120
6974,13.1819539081,30,0.109849615901,3.03681559136e-09,120
6975,13.9559448816,30,0.11629954068,3.40390424177e-09,120
6976,15.040069642,30,0.125333913684,3.95328875778e-09,120
6977,14.7270915386,30,0.122725762822,3.79046783323e-09,120
6978,14.7515646261,30,0.122929705217,3.80307609701e-09,120
6979,13.6913397642,30,0.114094498035,3.27605164126e-09,120
6980,13.5003101779,30,0.112502584816,3.1852706253e-09,120
6981,14.9034385696,30,0.124195321413,3.88178794121e-09,120
6982,13.9145671037,30,0.115954725864,3.38374979161e-09,120
6983,14.9473733865,30,0.124561444888,3.90470842674e-09,120
6984,14.2723224126,30,0.118936020105,3.55998475937e-09,120
6985,13.7730903189,30,0.114775752657,3.31529084107e-09,120
6986,15.9329101442,30,0.132774251201,4.43658755587e-09,120
6987,15.9479054275,30,0.132899211895,4.44494248827e-09,120
6988,14.8831354433,30,0.124026128694,3.87121873641e-09,120
6989,16.0132399402,30,0.133443666168,4.48143668711e-09,120
6990,14.4248299686,30,0.120206916405,3.63647200254e-09,120
6991,15.2829265898,30,0.127357721582,4.08198962917e-09,120
6992,15.2295237995,30,0.126912698329,4.05351225911e-09,120
6993,14.2452100353,30,0.118710083628,3.54647217597e-09,120
6994,15.4982620783,30,0.129152183986,4.19782997347e-09,120
6995,14.3271787704,30,0.11939315642,3.58740329587e-09,120
6996,14.6537858914,30,0.122114882428,3.75282684325e-09,120
6997,15.117263743,30,0.125977197858,3.99397390516e-09,120
6998,14.1179590986,30,0.117649659155,3.48339465953e-09,120
6999,12.2891340455,30,0.102409450379,2.63937686545e-09,120
7000,11.7991337118,30,0.0983261142654,2.43309512418e-09,120
7001,11.3173948801,30,0.094311624001,2.23847259381e-09,120
7002,11.2995455435,30,0.0941628795292,2.23141730532e-09,120
7003,11.3429612024,30,0.0945246766871,2.24859756586e-09,120
7004,15.6248626487,30,0.13020718874,4.26669166693e-09,120
7005,13.860444045,30,0.115503700375,3.35747765359e-09,120
7006,13.4570560564,30,0.112142133804,3.16489252023e-09,120
7007,14.5940871483,30,0.121617392902,3.72231149578e-09,120
7008,13.5444918794,30,0.112870765662,3.2061532502e-09,120
7009,14.5682390802,30,0.121401992335,3.70913775554e-09,120
7010,13.0015885098,30,0.108346570915,2.95428015136e-09,120
7011,14.0377016708,30,0.116980847257,3.44390259811e-09,120
7012,13.8054611014,30,0.115045509179,3.33089295671e-09,120
7013,12.7456762854,30,0.106213969045,2.83912563542e-09,120
7014,12.657135759,30,0.105476131325,2.79981747338e-09,120
7015,12.5313766761,30,0.104428138968,2.74445688154e-09,120
7016,12.2053228995,30,0.101711024162,2.60349884794e-09,120
7017,13.2340517309,30,0.110283764424,3.06086727961e-09,120
7018,13.0946329006,30,0.109121940838,2.99671539188e-09,120
7019,14.2293223863,30,0.118577686552,3.53856584335e-09,120
7020,12.8693893754,30,0.107244911462,2.89450780573e-09,120
7021,13.0194076855,30,0.108495064046,2.96238360913e-09,120
7022,13.6185982458,30,0.113488318715,3.24133306403e-09,120
7023,13.6008678826,30,0.113340565688,3.23289862742e-09,120
7024,12.8558886892,30,0.107132405743,2.88843800039e-09,120
7025,12.3242970153,30,0.102702475127,2.65450260257e-09,120
7026,11.7331793068,30,0.0977764942229,2.40597027907e-09,120
7027,11.8771732337,30,0.0989764436144,2.46538656361e-09,120
7028,11.4175834661,30,0.095146528884,2.2782807108e-09,120
7029,11.3124194424,30,0.0942701620197,2.23650483833e-09,120
7030,11.2790013347,30,0.0939916777888,2.22331060251e-09,120
7031,11.2657549513,30,0.093881291261,2.21809142934e-09,120
7032,11.2532820902,30,0.0937773507519,2.21318263605e-09,120
7033,11.2350568586,30,0.0936254738214,2.20601972961e-09,120
7034,11.2017731733,30,0.0933481097778,2.19296849048e-09,120
7035,11.325589488,30,0.0943799124001,2.24171539772e-09,120
7036,11.1868694169,30,0.0932239118074,2.18713696267e-09,120
7037,11.5288954185,30,0.0960741284875,2.32291994096e-09,120
7038,11.7946701703,30,0.0982889180856,2.43125462177e-09,120
7039,12.1454919674,30,0.101212433062,2.57803651982e-09,120
7040,11.8990716876,30,0.0991589307301,2.47448602238e-09,120
7041,11.9214782375,30,0.099345651979,2.48381395964e-09,120
7042,11.8123527325,30,0.0984362727706,2.43854995709e-09,120
7043,11.2017731733,30,0.0933481097778,2.19296849048e-09,120
7044,11.765982026,30,0.0980498502163,2.41944193717e-09,120
7045,11.7383539395,30,0.0978196161627,2.40809293615e-09,120
7046,11.2017731733,30,0.0933481097778,2.19296849048e-09,120
7047,11.5478447188,30,0.0962320393233,2.33056228317e-09,120
7048,11.5300239922,30,0.0960835332687,2.32337474858e-09,120
7049,11.5467269338,30,0.096222724448,2.33011112686e-09,120
7050,12.5013676903,30,0.104178064086,2.7313282752e-09,120
7051,12.2372805594,30,0.101977337995,2.61715037631e-09,120
7052,12.8575929444,30,0.10714660787,2.88920386916e-09,120
7053,12.8489242259,30,0.107074368549,2.88530932184e-09,120
7054,12.126876233,30,0.101057301942,2.57013971929e-09,120
7055,11.9901642007,30,0.099918035006,2.51251755135e-09,120
7056,11.7199496322,30,0.0976662469352,2.40054766379e-09,120
7057,12.5444789367,30,0.104537324473,2.75019885044e-09,120
7058,12.0178186719,30,0.100148488933,2.52412080735e-09,120
7059,12.5484058792,30,0.104570048994,2.75192097269e-09,120
7060,11.947900512,30,0.0995658376003,2.49483620716e-09,120
7061,12.4903422788,30,0.104086185657,2.72651268389e-09,120
7062,12.6104089528,30,0.105086741273,2.77918325685e-09,120
7063,13.2926278526,30,0.110771898771,3.08802306376e-09,120
7064,12.8728631732,30,0.107273859776,2.89607062918e-09,120
7065,12.7357191986,30,0.106130993322,2.83469144494e-09,120
7066,11.7513656905,30,0.0979280474205,2.41343454912e-09,120
7067,12.2781551354,30,0.102317959462,2.63466302033e-09,120
7068,12.2109206001,30,0.101757671667,2.60588746953e-09,120
7069,12.431128397,30,0.103592736641,2.70072240472e-09,120
7070,11.5837102298,30,0.096530918582,2.34506137146e-09,120
7071,11.5662505476,30,0.0963854212304,2.33799745691e-09,120
7072,11.6328836636,30,0.0969406971968,2.36501343797e-09,120
7073,11.332634099,30,0.094438617492,2.24450499634e-09,120
7074,11.3646782984,30,0.094705652487,2.2572160837e-09,120
7075,12.2791317113,30,0.102326097594,2.63508214692e-09,120
7076,11.3173948801,30,0.094311624001,2.23847259381e-09,120
7077,11.7022182282,30,0.0975184852354,2.39328946169e-09,120
7078,11.8208801784,30,0.0985073348199,2.44207205117e-09,120
7079,11.8882926845,30,0.0990691057038,2.47000493135e-09,120
7080,11.7152316899,30,0.097626930749,2.39861534049e-09,120
7081,11.3558068311,30,0.0946317235926,2.25369341419e-09,120
7082,11.7522815114,30,0.0979356792614,2.41381073688e-09,120
7083,11.2995455435,30,0.0941628795292,2.23141730532e-09,120
7084,11.6562073669,30,0.0971350613904,2.37450655616e-09,120
7085,11.7035016779,30,0.0975291806492,2.39381446215e-09,120
7086,11.8210548376,30,0.0985087903134,2.44214421729e-09,120
7087,11.95007621,30,0.0995839684165,2.49574490308e-09,120
7088,11.8648435416,30,0.0988736961801,2.46027058544e-09,120
7089,11.9853801138,30,0.0998781676147,2.51051295755e-09,120
7090,11.595173272,30,0.0966264439335,2.34970493343e-09,120
7091,11.3887166499,30,0.0949059720827,2.26677502356e-09,120
7092,11.4037962952,30,0.0950316357936,2.27278180984e-09,120
7093,11.5290056552,30,0.0960750471267,2.32296436365e-09,120
7094,11.332634099,30,0.094438617492,2.24450499634e-09,120
7095,11.332634099,30,0.094438617492,2.24450499634e-09,120
7096,11.332634099,30,0.094438617492,2.24450499634e-09,120
7097,11.332634099,30,0.094438617492,2.24450499634e-09,120
7098,12.0447682931,30,0.100373069109,2.53545404054e-09,120
7099,11.3996148769,30,0.0949967906409,2.27111539824e-09,120
7100,11.3996148769,30,0.0949967906409,2.27111539824e-09,120
7101,11.3996148769,30,0.0949967906409,2.27111539824e-09,120
7102,11.332634099,30,0.094438617492,2.24450499634e-09,120
7103,11.3173948801,30,0.094311624001,2.23847259381e-09,120
7104,11.3053385,30,0.094211154167,2.23370586054e-09,120
7105,11.2963576509,30,0.0941363137576,2.23015840243e-09,120
7106,11.2597792004,30,0.0938314933367,2.2157389467e-09,120
7107,11.3758001367,30,0.0947983344722,2.26163621341e-09,120
7108,11.2033212911,30,0.0933610107588,2.19357468165e-09,120
7109,11.2311134959,30,0.0935926124659,2.20447143141e-09,120
7110,11.3676116805,30,0.0947300973373,2.25838147201e-09,120
7111,11.3905492367,30,0.0949212436389,2.26750458708e-09,120
7112,11.1955953898,30,0.0932966282484,2.19055031103e-09,120
7113,11.1663581068,30,0.0930529842232,2.17912401176e-09,120
7114,11.1663581068,30,0.0930529842232,2.17912401176e-09,120
7115,11.1663581068,30,0.0930529842232,2.17912401176e-09,120
7116,11.1663581068,30,0.0930529842232,2.17912401176e-09,120
7117,11.1663581068,30,0.0930529842232,2.17912401176e-09,120
7118,11.1663581068,30,0.0930529842232,2.17912401176e-09,120
7119,11.1663581068,30,0.0930529842232,2.17912401176e-09,120
7120,11.1663581068,30,0.0930529842232,2.17912401176e-09,120
7121,11.1663581068,30,0.0930529842232,2.17912401176e-09,120
7122,11.7316285514,30,0.0977635712613,2.40533433468e-09,120
7123,11.9246196674,30,0.0993718305614,2.48512315222e-09,120
7124,12.335526044,30,0.102796050367,2.65934199668e-09,120
7125,12.1129308912,30,0.10094109076,2.56423203652e-09,120
7126,11.350198675,30,0.0945849889584,2.25146795479e-09,120
7127,11.6572658877,30,0.0971438823975,2.37493784204e-09,120
7128,11.4447196264,30,0.0953726635531,2.28912315553e-09,120
7129,12.9595628895,30,0.107996357413,2.93521251221e-09,120
7130,12.3714316591,30,0.103095263826,2.67484587981e-09,120
7131,12.7665439961,30,0.106387866634,2.84842989688e-09,120
7132,12.6122288019,30,0.105101906683,2.77998546069e-09,120
7133,13.3492184847,30,0.111243487372,3.11437228032e-09,120
7134,13.4389995647,30,0.111991663039,3.15640500021e-09,120
7135,12.3902807916,30,0.10325233993,2.68300288774e-09,120
7136,12.0103271215,30,0.100086059346,2.52097486466e-09,120
7137,12.0548824658,30,0.100457353882,2.53971394596e-09,120
7138,11.5869986574,30,0.0965583221449,2.34639301026e-09,120
7139,11.2033212911,30,0.0933610107588,2.19357468165e-09,120
7140,11.3002253871,30,0.0941685448927,2.2316858224e-09,120
7141,11.1955953898,30,0.0932966282484,2.19055031103e-09,120
7142,11.1818422812,30,0.0931820190101,2.18517170083e-09,120
7143,11.1818422812,30,0.0931820190101,2.18517170083e-09,120
7144,11.1818422812,30,0.0931820190101,2.18517170083e-09,120
7145,11.1818422812,30,0.0931820190101,2.18517170083e-09,120
7146,11.1818422812,30,0.0931820190101,2.18517170083e-09,120
7147,11.1426961609,30,0.0928558013411,2.16989850016e-09,120
7148,11.0947166907,30,0.0924559724222,2.15125194756e-09,120
7149,11.0580443249,30,0.0921503693743,2.13705399787e-09,120
7150,11.0360286325,30,0.0919669052704,2.12855305737e-09,120
7151,11.0230792773,30,0.0918589939778,2.12356082342e-09,120
7152,11.3420745134,30,0.094517287612,2.24824603e-09,120
7153,11.6175261437,30,0.096812717864,2.35877306505e-09,120
7154,12.756501582,30,0.10630417985,2.84395039768e-09,120
7155,13.2974389884,30,0.11081199157,3.0902588274e-09,120
7156,13.5152269094,30,0.112626890912,3.19231343774e-09,120
7157,13.7861285357,30,0.114884404464,3.32157061406e-09,120
7158,12.4661890268,30,0.103884908556,2.71597806863e-09,120
7159,12.6005430555,30,0.105004525463,2.77483630652e-09,120
7160,12.4094682799,30,0.103412235666,2.69131907497e-09,120
7161,11.7458379018,30,0.0978819825148,2.411164546e-09,120
7162,11.9721949907,30,0.0997682915895,2.50499236255e-09,120
7163,11.3106272369,30,0.0942552269743,2.23579624391e-09,120
7164,11.047125707,30,0.092059380892,2.13283586389e-09,120
7165,11.3619151978,30,0.094682626648,2.25611862068e-09,120
7166,10.9977281191,30,0.0916477343261,2.11380441692e-09,120
7167,10.9977281191,30,0.0916477343261,2.11380441692e-09,120
7168,10.9977281191,30,0.0916477343261,2.11380441692e-09,120
7169,10.9977281191,30,0.0916477343261,2.11380441692e-09,120
7170,11.3082354551,30,0.0942352954589,2.23485076647e-09,120
7171,11.0230792773,30,0.0918589939778,2.12356082342e-09,120
7172,11.1816242703,30,0.0931802022522,2.18508649363e-09,120
7173,11.3809145439,30,0.0948409545322,2.26367027318e-09,120
7174,11.2485277805,30,0.0937377315043,2.21131297121e-09,120
7175,11.0855107552,30,0.0923792562933,2.14768338951e-09,120
7176,11.3920006824,30,0.0949333390197,2.26808249942e-09,120
7177,11.2887531962,30,0.0940729433015,2.22715682779e-09,120
7178,12.5917299183,30,0.104931082653,2.77095608314e-09,120
7179,12.8539986296,30,0.107116655247,2.88758875241e-09,120
7180,11.3247505976,30,0.094372921647,2.24138332073e-09,120
7181,11.7039891391,30,0.0975332428255,2.39401387526e-09,120
7182,12.3767793688,30,0.103139828073,2.67715885235e-09,120
7183,12.0182964499,30,0.100152470416,2.52432150823e-09,120
7184,11.868424501,30,0.0989035375086,2.46175589093e-09,120
7185,11.322434141,30,0.0943536178414,2.24046647293e-09,120
7186,11.2644923721,30,0.0938707697676,2.21759428393e-09,120
7187,11.1818422812,30,0.0931820190101,2.18517170083e-09,120
7188,11.2159981807,30,0.093466651506,2.19854167958e-09,120
7189,11.1955953898,30,0.0932966282484,2.19055031103e-09,120
7190,11.1955953898,30,0.0932966282484,2.19055031103e-09,120
7191,11.2065889033,30,0.0933882408608,2.19485444442e-09,120
7192,11.205381824,30,0.0933781818664,2.19438164743e-09,120
7193,11.205381824,30,0.0933781818664,2.19438164743e-09,120
7194,11.205381824,30,0.0933781818664,2.19438164743e-09,120
7195,11.205381824,30,0.0933781818664,2.19438164743e-09,120
7196,11.3246004692,30,0.0943716705766,2.24132389458e-09,120
